"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","member_casual"
"3D99C9D3AB75E23F","electric_bike",2022-08-22 13:05:10,2022-08-22 13:04:48,"Streeter Dr & Grand Ave","13022","Streeter Dr & Grand Ave","13022","casual"
"05D3A72282584724","classic_bike",2022-08-06 14:43:10,2022-08-06 14:43:10,"Streeter Dr & Grand Ave","13022","Streeter Dr & Grand Ave","13022","casual"
"FBC21DE1941A6E16","classic_bike",2022-08-15 17:34:59,2022-08-15 17:34:59,"Streeter Dr & Grand Ave","13022","Streeter Dr & Grand Ave","13022","member"
"121A9C3C0768A808","classic_bike",2022-08-05 16:54:35,2022-08-05 16:54:35,"St. Clair St & Erie St","13016","St. Clair St & Erie St","13016","member"
"8AB17347622E4A99","electric_bike",2022-08-16 14:34:15,2022-08-16 14:34:15,"DuSable Lake Shore Dr & Diversey Pkwy","TA1309000039","DuSable Lake Shore Dr & Diversey Pkwy","TA1309000039","casual"
"3201CEDE46C70867","electric_bike",2022-08-30 18:09:54,2022-08-30 18:09:54,"Franklin St & Illinois St","RN-","Franklin St & Illinois St","RN-","member"
"5F315A70A4E5D95F","electric_bike",2022-08-30 20:16:13,2022-08-30 20:16:13,"Delano Ct & Roosevelt Rd","KA1706005007","Delano Ct & Roosevelt Rd","KA1706005007","casual"
"3EE589C3B904CD2C","electric_bike",2022-08-11 19:22:32,2022-08-11 19:21:35,NA,NA,"Dearborn St & Erie St","13045","casual"
"7EF0E3A365646773","electric_bike",2022-08-30 19:43:11,2022-08-30 19:43:11,"Theater on the Lake","TA1308000001",NA,NA,"casual"
"9BEF52209F1E34E3","electric_bike",2022-08-28 05:22:22,2022-08-28 05:22:22,"State St & Pearson St","TA1307000061",NA,NA,"casual"
"C4C0F6F610821DEA","electric_bike",2022-08-04 20:25:30,2022-08-04 20:25:30,"Streeter Dr & Grand Ave","13022",NA,NA,"casual"
"C1CC6390EBC1356B","electric_bike",2022-08-19 14:58:23,2022-08-19 14:58:23,"State St & Randolph St","TA1305000029",NA,NA,"casual"
"4502A2E15200A4C1","electric_bike",2022-08-01 15:02:36,2022-08-01 15:02:36,"Southport Ave & Belmont Ave","13229",NA,NA,"casual"
"B0FDF9EDA7A7467E","electric_bike",2022-08-23 14:50:49,2022-08-23 14:50:49,"Western Ave & Roscoe St","15634","Western Ave & Roscoe St","15634","member"
"4C763611C8746D66","electric_bike",2022-08-14 01:30:08,2022-08-14 01:30:08,"California Ave & Milwaukee Ave","13084",NA,NA,"casual"
"977B0D9602475D42","electric_bike",2022-08-07 17:40:08,2022-08-07 17:40:08,"Clark St & Ida B Wells Dr","TA1305000009",NA,NA,"member"
"CFBB7C225C06F2A0","electric_bike",2022-08-28 07:52:09,2022-08-28 07:52:09,"State St & 33rd St","13216",NA,NA,"member"
"AA079E60C492C03A","electric_bike",2022-08-29 15:00:08,2022-08-29 15:00:08,"Clark St & Randolph St","TA1305000030",NA,NA,"member"
"9FD1E0633780D7ED","classic_bike",2022-08-20 16:38:39,2022-08-20 16:38:39,"Wilton Ave & Belmont Ave","TA1307000134","Wilton Ave & Belmont Ave","TA1307000134","casual"
"24A1BEB0F505BC68","electric_bike",2022-08-18 09:54:41,2022-08-18 09:54:41,"Ellis Ave & 55th St","KA1504000076","Ellis Ave & 55th St","KA1504000076","member"
"2A16C3A8A835BBE6","electric_bike",2022-08-14 20:55:28,2022-08-14 20:55:28,"Halsted St & 18th St","13099","Halsted St & 18th St","13099","member"
"BAA59BBECE8DCF9D","electric_bike",2022-08-30 17:45:26,2022-08-30 17:45:26,"Clinton St & Lake St","13021","Clinton St & Lake St","13021","member"
"179F7874064251C8","classic_bike",2022-08-05 16:35:21,2022-08-05 16:35:20,"Clark St & Montrose Ave","KA1503000022","Clark St & Montrose Ave","KA1503000022","casual"
"F2AD6A2A90D02D32","classic_bike",2022-08-05 17:54:42,2022-08-05 17:54:42,"Wells St & Huron St","TA1306000012","Wells St & Huron St","TA1306000012","member"
"930AC4680811D687","classic_bike",2022-08-02 14:35:46,2022-08-02 14:35:46,"New St & Illinois St","TA1306000013","New St & Illinois St","TA1306000013","casual"
"C6EE564C1E48E398","electric_bike",2022-08-03 20:12:36,2022-08-03 20:12:36,"Lincoln Ave & Fullerton Ave","TA1309000058","Lincoln Ave & Fullerton Ave","TA1309000058","casual"
"36A0F9AFCD440D71","electric_bike",2022-08-26 06:48:28,2022-08-26 06:48:28,"Sheridan Rd & Lawrence Ave","TA1309000041","Sheridan Rd & Lawrence Ave","TA1309000041","member"
"D70AF8A5FB635062","electric_bike",2022-08-29 17:55:06,2022-08-29 17:55:06,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"C0C8DB0E2EA5B9E4","electric_bike",2022-08-25 00:40:51,2022-08-25 00:39:34,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"953BF4B707AEE983","electric_bike",2022-08-27 12:44:27,2022-08-27 12:43:39,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"EF40941641F68C81","electric_bike",2022-08-09 20:51:36,2022-08-09 20:51:31,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","casual"
"93A74DBF339CC818","electric_bike",2022-08-25 00:39:58,2022-08-25 00:37:39,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","casual"
"A13F8B7BD207AF09","electric_bike",2022-08-27 13:16:02,2022-08-27 13:13:35,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","casual"
"AD5D938B278C2D58","electric_bike",2022-08-27 13:18:18,2022-08-27 13:13:35,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","casual"
"A2991D490436A806","electric_bike",2022-08-27 13:18:54,2022-08-27 13:15:58,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"E2F6294CE68E07AA","electric_bike",2022-08-27 13:17:51,2022-08-27 13:15:58,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"EC54018617CC3AE7","electric_bike",2022-08-27 13:22:25,2022-08-27 13:15:58,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"6E7376664E726010","electric_bike",2022-08-10 09:17:56,2022-08-10 09:17:56,"East End Ave & 87th St","20231","Public Rack - Cornell Ave & 87th Pl","941","member"
"0DB781397E2287B7","electric_bike",2022-08-27 13:16:39,2022-08-27 13:15:58,NA,NA,"Lincoln Ave & Roscoe St*","chargingstx5","member"
"F33D11F3AF0F522E","electric_bike",2022-08-25 00:39:40,2022-08-25 00:39:34,NA,NA,"Lincoln Ave & Roscoe St*","chargingstx5","member"
"0EE4A6F608B6AE33","electric_bike",2022-08-15 12:51:30,2022-08-15 12:51:30,"Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001","casual"
"477E436DA7EB374F","classic_bike",2022-08-14 11:00:19,2022-08-14 11:00:19,"Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150","member"
"3972924B8B779D02","electric_bike",2022-08-31 07:32:41,2022-08-31 07:32:41,"Field Blvd & South Water St","15534","Field Blvd & South Water St","15534","casual"
"B2A42A63B113ED74","electric_bike",2022-08-27 03:10:38,2022-08-27 03:10:38,"Clark St & Armitage Ave","13146",NA,NA,"member"
"F42962135BCD9D94","electric_bike",2022-08-23 16:21:43,2022-08-23 16:21:43,"Dusable Harbor","KA1503000064",NA,NA,"casual"
"C44A212543EFD25C","electric_bike",2022-08-04 22:32:24,2022-08-04 22:32:24,"Lincoln Ave & Fullerton Ave","TA1309000058",NA,NA,"member"
"85330FA7C427181F","electric_bike",2022-08-02 15:39:09,2022-08-02 15:39:09,"Karlov Ave & Madison St","534",NA,NA,"member"
"281900C196516CB9","electric_bike",2022-08-30 16:58:49,2022-08-30 16:58:49,"Larrabee St & Kingsbury St","TA1306000009",NA,NA,"member"
"526A928B9EC1FE01","electric_bike",2022-08-26 18:26:55,2022-08-26 18:26:55,"Milwaukee Ave & Rockwell St","13242",NA,NA,"casual"
"F5B56BFCFF73CCBD","electric_bike",2022-09-20 16:28:07,2022-09-20 16:28:07,"California Ave & Division St","13256","California Ave & Division St","13256","casual"
"48167C39FE62C48B","electric_bike",2022-09-17 00:46:34,2022-09-17 00:46:34,"Western Ave & Roscoe St","15634",NA,NA,"casual"
"849100E3AD7D6B29","electric_bike",2022-09-19 14:45:43,2022-09-19 14:45:43,"Halsted St & Willow St","TA1307000166","Halsted St & Willow St","TA1307000166","casual"
"6FA628A45C1C07C5","electric_bike",2022-09-13 14:25:58,2022-09-13 14:25:58,"Prairie Ave & 43rd St","KA1503000027","Prairie Ave & 43rd St","KA1503000027","member"
"5387FB2D8D6AC0F3","electric_bike",2022-09-30 17:27:30,2022-09-30 17:27:26,"Halsted St & Polk St","TA1307000121","Halsted St & Polk St","TA1307000121","member"
"5C62ED4E1A214341","classic_bike",2022-09-17 21:31:29,2022-09-17 21:31:29,"Fairfield Ave & Roosevelt Rd","KA1504000102","Fairfield Ave & Roosevelt Rd","KA1504000102","casual"
"944E6DBA964EF6A3","electric_bike",2022-09-10 09:01:29,2022-09-10 09:01:29,"Campbell Ave & North Ave","13257","Campbell Ave & North Ave","13257","casual"
"210404EB96DA201E","electric_bike",2022-09-10 14:32:40,2022-09-10 14:32:40,"Fort Dearborn Dr & 31st St","TA1307000048","Fort Dearborn Dr & 31st St","TA1307000048","member"
"B36B146DFBF98441","electric_bike",2022-09-09 10:40:41,2022-09-09 10:40:41,"Glenwood Ave & Touhy Ave","525","Glenwood Ave & Touhy Ave","525","casual"
"C4AA7EF716E61CCB","electric_bike",2022-09-09 11:36:16,2022-09-09 11:36:16,"Ellis Ave & 60th St","KA1503000014","Ellis Ave & 60th St","KA1503000014","member"
"184CE7644A1F92E0","classic_bike",2022-09-01 18:05:29,2022-09-01 18:05:29,"Halsted St & Wrightwood Ave","TA1309000061","Halsted St & Wrightwood Ave","TA1309000061","member"
"7DA4244391BFB9FE","classic_bike",2022-09-19 17:11:50,2022-09-19 17:11:50,"Ravenswood Ave & Lawrence Ave","TA1309000066","Ravenswood Ave & Lawrence Ave","TA1309000066","member"
"6481C38DF6794F9A","electric_bike",2022-09-24 15:39:40,2022-09-24 15:39:40,"Chicago Ave & Washington St","E002","Chicago Ave & Washington St","E002","member"
"871B757480E7208F","classic_bike",2022-09-14 17:47:44,2022-09-14 17:47:34,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"4890C455C466940F","electric_bike",2022-09-08 18:00:55,2022-09-08 18:00:32,"Lincoln Ave & Roscoe St*","chargingstx5","Lincoln Ave & Roscoe St*","chargingstx5","member"
"BB630AE8E6017B58","electric_bike",2022-09-05 17:56:42,2022-09-05 17:56:41,"Millennium Park","13008","Millennium Park","13008","casual"
"EDF9880C2CC164F6","classic_bike",2022-09-17 12:41:35,2022-09-17 12:41:35,"Michigan Ave & Oak St","13042","Michigan Ave & Oak St","13042","member"
"54781956C772A318","classic_bike",2022-09-13 18:15:00,2022-09-13 18:15:00,"Michigan Ave & Oak St","13042","Michigan Ave & Oak St","13042","member"
"012EFD6CE8DC73FE","electric_bike",2022-09-08 17:13:40,2022-09-08 17:13:40,"Damen Ave & Chicago Ave","13132","Damen Ave & Chicago Ave","13132","member"
"49FF6DBF823114FA","electric_bike",2022-09-24 21:48:38,2022-09-24 21:48:38,"California Ave & Montrose Ave","15622","California Ave & Montrose Ave","15622","casual"
"F75B96F7000EE79B","electric_bike",2022-09-24 18:19:25,2022-09-24 18:19:25,"Honore St & Division St","TA1305000034","Honore St & Division St","TA1305000034","casual"
"8AFC3499323C4230","electric_bike",2022-09-12 08:30:08,2022-09-12 08:30:08,"Aberdeen St & Jackson Blvd","13157","Aberdeen St & Jackson Blvd","13157","member"
"DA2B8E3E728CE90F","electric_bike",2022-09-18 17:43:26,2022-09-18 17:43:26,"Ashland Ave & Wellington Ave","13269","Ashland Ave & Wellington Ave","13269","member"
"657505824F33C61D","electric_bike",2022-09-04 02:08:51,2022-09-04 02:08:51,"Southport Ave & Roscoe St","13071","N Southport Ave & W Newport Ave","20257.0","member"
"681F832F934C7FD5","electric_bike",2022-09-05 18:35:36,2022-09-05 18:35:36,"Racine Ave & Wrightwood Ave","TA1309000059",NA,NA,"casual"
"03F47350D302BF92","electric_bike",2022-09-19 16:48:05,2022-09-19 16:48:05,"Western Ave & Congress Pkwy","15668",NA,NA,"member"
"1D039A1642332867","electric_bike",2022-09-10 21:07:11,2022-09-10 21:07:11,"Leavitt St & Armitage Ave","TA1309000029",NA,NA,"casual"
"255E298EE10F9A5D","electric_bike",2022-09-01 07:55:35,2022-09-01 07:55:35,"Halsted St & Archer Ave","TA1308000013",NA,NA,"casual"
"9AAE03893C8BE81C","electric_bike",2022-09-22 01:31:47,2022-09-22 01:31:47,"Knox Ave & Montrose Ave","592",NA,NA,"member"
"8F4E81834B9A2F8B","electric_bike",2022-09-02 17:15:09,2022-09-02 17:15:09,"Lincoln Ave & Winona St","KA1504000078",NA,NA,"member"
"E925759F9F2A2CF7","electric_bike",2022-09-16 15:29:57,2022-09-16 15:29:57,"Michigan Ave & Washington St","13001",NA,NA,"casual"
"D2BE3C54DFBD1DB3","electric_bike",2022-09-26 20:07:39,2022-09-26 20:07:39,"Franklin St & Illinois St","RN-",NA,NA,"member"
"E137518FFE807752","electric_bike",2022-09-28 11:04:32,2022-09-21 06:31:11,"Cornell Dr & Hayes Dr","653",NA,NA,"member"
"722487FBEA924C9C","electric_bike",2022-09-15 19:03:58,2022-09-15 19:03:58,"Seeley Ave & Roscoe St","13144",NA,NA,"casual"
"5AD82BDCA2183FED","electric_bike",2022-09-29 11:01:26,2022-09-29 11:01:26,"Lincoln Ave & Diversey Pkwy","TA1307000064",NA,NA,"member"
"8323FF1E244380D0","electric_bike",2022-09-19 13:16:05,2022-09-19 13:16:05,"Millennium Park","13008",NA,NA,"casual"
"933A6B25F420929E","electric_bike",2022-09-28 13:34:32,2022-09-28 13:34:32,"Conservatory Dr & Lake St","518",NA,NA,"member"
"2106D23EC03E8F02","electric_bike",2022-09-22 18:04:06,2022-09-22 18:04:06,"Lincoln Ave & Addison St","TA1309000050",NA,NA,"member"
"09040B2312369B72","electric_bike",2022-09-14 18:45:48,2022-09-14 18:45:48,"Clarendon Ave & Junior Ter","13389",NA,NA,"member"
"6D0345E75F565704","electric_bike",2022-09-13 09:53:48,2022-09-13 09:53:48,"Halsted St & 56th St","KA1503000011",NA,NA,"member"
"7A2F0ED161B91B57","electric_bike",2022-09-29 13:39:18,2022-09-29 13:39:18,"Halsted St & Maxwell St","TA1309000001",NA,NA,"casual"
"AE9ED1830367E856","electric_bike",2022-09-17 19:25:32,2022-09-17 19:25:32,"Federal St & Polk St","SL-008",NA,NA,"member"
"399C501C7FF2D578","electric_bike",2022-09-02 12:22:47,2022-09-02 12:22:47,"Clark St & Newport St","632",NA,NA,"member"
"339322C5547AF710","electric_bike",2022-09-22 19:36:48,2022-09-22 19:36:48,"Damen Ave & Leland Ave","TA1307000158",NA,NA,"member"
"131CBA5ECB368454","electric_bike",2022-09-12 19:57:07,2022-09-12 19:57:07,"New St & Illinois St","TA1306000013",NA,NA,"member"
"B6BE2809CF49A63E","electric_bike",2022-09-23 12:37:18,2022-09-23 12:37:18,"Lakefront Trail & Bryn Mawr Ave","15576",NA,NA,"casual"
"D4E4B606E19EC789","electric_bike",2022-09-16 19:34:37,2022-09-16 19:34:37,"Indiana Ave & Roosevelt Rd","SL-005",NA,NA,"member"
"934DCEE5B3855C71","electric_bike",2022-09-28 09:44:17,2022-09-28 09:44:17,"Spaulding Ave & Division St","15654",NA,NA,"casual"
"B79B84BB8CB9DF57","electric_bike",2022-09-22 19:36:08,2022-09-22 19:36:08,"Southport Ave & Irving Park Rd","TA1309000043",NA,NA,"casual"
"D3A8BC8C6155A36D","electric_bike",2022-09-03 12:09:25,2022-09-03 12:09:25,"Ravenswood Ave & Lawrence Ave","TA1309000066",NA,NA,"casual"
"AD987C8D5BFCDFDD","electric_bike",2022-09-10 18:07:59,2022-09-10 18:07:59,"Western Ave & Leland Ave","TA1307000140",NA,NA,"casual"
"E2D2BDBBE5B1B3C8","electric_bike",2022-09-10 14:45:54,2022-09-10 14:45:54,"Clark St & Leland Ave","TA1309000014",NA,NA,"member"
"ED816F7A2DDC08CE","electric_bike",2022-09-06 15:56:44,2022-09-06 15:56:44,"California Ave & 21st St","13096",NA,NA,"member"
"F8CECCD717A65F65","electric_bike",2022-09-29 22:21:45,2022-09-29 22:21:45,"Ashland Ave & Wellington Ave","13269",NA,NA,"casual"
"D685C73C7D333B9C","electric_bike",2022-09-03 16:30:57,2022-09-03 16:30:57,"Montrose Harbor","TA1308000012",NA,NA,"casual"
"2B052B21C2AC57E0","electric_bike",2022-09-06 21:15:28,2022-09-06 21:15:28,"Morgan St & 31st St","TA1308000046",NA,NA,"member"
"0D4B2E0CB816FF88","electric_bike",2022-09-18 00:01:46,2022-09-18 00:01:46,"Central Park Ave & North Ave","15652",NA,NA,"member"
"09C8944D3BA188F6","electric_bike",2022-09-12 15:30:23,2022-09-12 15:30:23,"Michigan Ave & Lake St","TA1305000011",NA,NA,"casual"
"2E05063381A5D16C","electric_bike",2022-09-27 15:27:01,2022-09-27 15:27:01,"Mies van der Rohe Way & Chicago Ave","13338",NA,NA,"casual"
"FDA14BA9573EFA36","electric_bike",2022-09-30 20:56:04,2022-09-30 20:56:04,"Sheridan Rd & Greenleaf Ave","KA1504000159",NA,NA,"casual"
"74A7E6B513CD52FE","electric_bike",2022-09-10 18:15:33,2022-09-10 18:15:33,"Streeter Dr & Grand Ave","13022",NA,NA,"casual"
"F77B0B23D6678F27","electric_bike",2022-09-08 19:40:13,2022-09-08 19:40:13,"Wood St & Augusta Blvd","657",NA,NA,"member"
"C3E64A23AE34AE0C","electric_bike",2022-09-30 14:28:14,2022-09-30 14:28:14,"Mies van der Rohe Way & Chicago Ave","13338",NA,NA,"casual"
"4E2D11C2B58DA639","electric_bike",2022-09-22 10:45:07,2022-09-22 10:45:07,"Shields Ave & 28th Pl","15443",NA,NA,"member"
"76832E47FE9BFD15","electric_bike",2022-09-18 15:38:34,2022-09-18 15:38:34,"Green St & Washington Blvd","13053",NA,NA,"casual"
"9357F4437F6D4EBE","electric_bike",2022-09-07 17:22:58,2022-09-07 17:22:58,"Kingsbury St & Erie St","13265","Kingsbury St & Erie St","13265","casual"
"47E70E6F8939C541","electric_bike",2022-09-08 15:55:54,2022-09-08 15:53:24,"Halsted St & Roscoe St","TA1309000025","Halsted St & Roscoe St","TA1309000025","casual"
"912DE8D91E0AE083","electric_bike",2022-09-10 18:52:40,2022-09-10 18:52:29,NA,NA,"Lincoln Ave & Roscoe St*","chargingstx5","casual"
"D1FF403E09EC995E","electric_bike",2022-09-18 19:06:32,2022-09-18 19:06:24,NA,NA,"Lincoln Ave & Roscoe St*","chargingstx5","member"
"CE1C3D20D47EEAA0","electric_bike",2022-09-08 18:20:59,2022-09-08 18:20:59,"Clifton Ave & Armitage Ave","TA1307000163","Clifton Ave & Armitage Ave","TA1307000163","member"
"A200DB384232F2DE","electric_bike",2022-09-24 15:12:29,2022-09-24 15:12:29,"Halsted St & Dickens Ave","13192",NA,NA,"casual"
"57D8340BB2C0E7B0","electric_bike",2022-09-08 16:04:03,2022-09-08 16:01:09,NA,NA,"Milwaukee Ave & Grand Ave","13033","member"
"F9A1F8F99C1EFBF5","electric_bike",2022-10-03 08:55:01,2022-10-03 08:54:45,"Chicago Ave & Sheridan Rd","E008","Chicago Ave & Sheridan Rd","E008","member"
"2C4D7EF7376913C3","electric_bike",2022-10-06 17:52:52,2022-10-06 17:52:52,"Damen Ave & Cortland St","13133","Damen Ave & Cortland St","13133","member"
"2549763CE5421905","electric_bike",2022-10-01 14:19:48,2022-10-01 14:19:48,"DuSable Lake Shore Dr & Diversey Pkwy","TA1309000039","DuSable Lake Shore Dr & Diversey Pkwy","TA1309000039","casual"
"F5675C97F2388F70","electric_bike",2022-10-13 18:48:50,2022-10-13 18:48:50,"Ravenswood Ave & Lawrence Ave","TA1309000066","Ravenswood Ave & Lawrence Ave","TA1309000066","member"
"2F0F99F035A956E0","classic_bike",2022-10-14 14:43:32,2022-10-14 14:43:32,"Sheridan Rd & Irving Park Rd","13063","Sheridan Rd & Irving Park Rd","13063","member"
"659BF8DF8267035F","electric_bike",2022-10-14 13:21:04,2022-10-14 13:21:04,"Ravenswood Ave & Lawrence Ave","TA1309000066","Ravenswood Ave & Lawrence Ave","TA1309000066","member"
"707DA645F61E5D22","electric_bike",2022-10-04 18:28:56,2022-10-04 18:28:56,"Clark St & Elm St","TA1307000039","Clark St & Elm St","TA1307000039","member"
"0A7F1258874CDE44","electric_bike",2022-10-18 10:14:15,2022-10-18 10:14:15,"Glenwood Ave & Touhy Ave","525","Glenwood Ave & Touhy Ave","525","casual"
"5ACA942162006249","electric_bike",2022-10-21 19:29:00,2022-10-21 19:28:59,NA,NA,"Green St & Randolph St*","chargingstx3","casual"
"A45DEE879AE21068","electric_bike",2022-10-09 10:45:33,2022-10-09 10:45:33,"Wentworth Ave & Cermak Rd","13075","Wentworth Ave & Cermak Rd","13075","casual"
"918F745F62CAC29E","classic_bike",2022-10-13 14:42:10,2022-10-13 11:53:28,"Wilton Ave & Diversey Pkwy*","chargingstx0","Wilton Ave & Diversey Pkwy*","chargingstx0","member"
"65A4D04C93B1741D","electric_bike",2022-10-11 09:01:55,2022-10-11 09:01:55,"Humboldt Blvd & Armitage Ave","15651","Humboldt Blvd & Armitage Ave","15651","casual"
"5EE4F721C884BECC","electric_bike",2022-10-01 18:00:25,2022-10-01 18:00:25,"Wood St & Milwaukee Ave","13221","Wood St & Milwaukee Ave","13221","member"
"97EDFAAFDB14F437","classic_bike",2022-10-01 12:51:30,2022-10-01 12:51:30,"Wood St & Milwaukee Ave","13221","Wood St & Milwaukee Ave","13221","casual"
"A259712DF5902D47","electric_bike",2022-10-08 11:43:41,2022-10-08 11:43:41,"California Ave & Cortez St","17660","Public Rack - California Ave & Cortez St","512","casual"
"6CA378D5146E9C9A","electric_bike",2022-10-26 08:14:40,2022-10-26 08:14:40,"Wood St & Hubbard St","13432","Wood St & Hubbard St","13432","member"
"C6663619C8EA5AF7","electric_bike",2022-10-16 11:07:52,2022-10-16 11:07:52,"Kimbark Ave & 53rd St","TA1309000037","Kimbark Ave & 53rd St","TA1309000037","casual"
"6DBE59EE138E4799","electric_bike",2022-10-14 11:16:49,2022-10-14 11:16:49,"Clark St & Lincoln Ave","13179","Clark St & Lincoln Ave","13179","casual"
"7A73DF02B8580BE1","electric_bike",2022-10-04 21:13:43,2022-10-04 21:13:43,"Clark St & Lincoln Ave","13179","Clark St & Lincoln Ave","13179","member"
"A6202313456A7A1D","electric_bike",2022-10-08 14:35:00,2022-10-08 14:35:00,"Central St & Girard Ave","E007","Central St & Girard Ave","E007","casual"
"BD572FF8CD8EA17A","electric_bike",2022-10-07 14:21:58,2022-10-07 14:21:58,"Kedzie Ave & Lake St","KA1504000106","Kedzie Ave & Lake St","KA1504000106","member"
"89B58E26B7298CE8","electric_bike",2022-10-10 12:15:04,2022-10-10 12:15:04,"Sheffield Ave & Wellington Ave","TA1307000052","Sheffield Ave & Wellington Ave","TA1307000052","member"
"0AF8E0A9D670607B","electric_bike",2022-10-21 22:53:35,2022-10-21 22:53:35,"Southport Ave & Waveland Ave","13235","Southport Ave & Waveland Ave","13235","member"
"2EBA2BBD280228A7","classic_bike",2022-10-01 15:26:54,2022-10-01 15:26:54,"University Ave & 57th St","KA1503000071","University Ave & 57th St","KA1503000071","member"
"0D74C54F32408AFC","electric_bike",2022-10-08 23:49:05,2022-10-08 23:49:05,"Western Blvd & 48th Pl","594",NA,NA,"casual"
"66D00FD209332F36","electric_bike",2022-10-14 02:19:03,2022-10-14 02:19:03,"Desplaines St & Kinzie St","TA1306000003",NA,NA,"member"
"987A3EB445911058","electric_bike",2022-10-07 19:03:49,2022-10-07 19:03:49,"Clinton St & Roosevelt Rd","WL-008",NA,NA,"casual"
"FD09521D49F2B1D2","electric_bike",2022-10-01 09:01:02,2022-10-01 09:01:02,"Rush St & Cedar St","KA1504000133",NA,NA,"member"
"0E8931564FA5DE62","electric_bike",2022-10-12 23:21:49,2022-10-12 23:21:49,"Kedzie Ave & Palmer Ct","13292",NA,NA,"member"
"FD4A911EC480FA47","electric_bike",2022-10-01 18:50:03,2022-10-01 18:50:03,"Wells St & Concord Ln","TA1308000050",NA,NA,"casual"
"C950EED297B3146C","electric_bike",2022-10-15 14:38:38,2022-10-15 14:38:38,"McClurg Ct & Ohio St","TA1306000029",NA,NA,"casual"
"7583E0BA1629DF59","electric_bike",2022-10-26 16:19:29,2022-10-26 16:19:29,"Desplaines St & Randolph St","15535",NA,NA,"casual"
"BA0CAF8DE6614201","electric_bike",2022-10-27 23:51:26,2022-10-27 23:51:26,"Sheridan Rd & Noyes St (NU)","604",NA,NA,"member"
"D948CEECBD356EAB","electric_bike",2022-10-24 17:03:29,2022-10-24 17:03:28,NA,NA,NA,NA,"member"
"FDE7D6AFCC02900D","electric_bike",2022-10-19 19:40:20,2022-10-19 19:40:20,"California Ave & Milwaukee Ave","13084",NA,NA,"casual"
"3EA2369E97CA5606","classic_bike",2022-10-20 19:36:36,2022-10-20 19:36:36,"California Ave & Division St","13256","California Ave & Division St","13256","member"
"FD2452450395C300","electric_bike",2022-10-03 21:07:40,2022-10-03 21:07:40,"Kedzie Ave & Milwaukee Ave","13085",NA,NA,"casual"
"54BCEF33080581FE","electric_bike",2022-10-04 16:13:53,2022-10-04 16:13:53,"Milwaukee Ave & Grand Ave","13033",NA,NA,"member"
"A6FEEBEB2F90A7A4","electric_bike",2022-10-26 08:08:07,2022-10-26 08:08:07,"Clinton St & Lake St","13021",NA,NA,"member"
"F7A0EAE606004538","electric_bike",2022-10-25 12:29:35,2022-10-25 12:29:35,"Ellis Ave & 60th St","KA1503000014",NA,NA,"member"
"DC3F3A08D9C989F1","electric_bike",2022-10-06 18:12:59,2022-10-06 18:12:59,"Lincoln Ave & Sunnyside Ave","TA1307000156",NA,NA,"member"
"0F24E0BE788DD8BE","electric_bike",2022-10-20 15:37:49,2022-10-20 15:37:49,"Paulina St & Howard St","515",NA,NA,"casual"
"ADF130C26B2517FB","electric_bike",2022-10-01 18:44:24,2022-10-01 18:44:24,"Halsted St & Dickens Ave","13192",NA,NA,"casual"
"B2AF4E4EAD52A08F","electric_bike",2022-10-29 09:34:50,2022-10-29 09:34:50,"Maplewood Ave & Peterson Ave","KA1504000130",NA,NA,"member"
"83204FE34C4E8F1D","electric_bike",2022-10-03 17:08:54,2022-10-03 17:08:54,"Western Ave & Congress Pkwy","15668",NA,NA,"member"
"5BF41C5685CB7FC5","electric_bike",2022-10-09 17:49:34,2022-10-09 17:49:34,"MLK Jr Dr & 56th St","KA1503000073",NA,NA,"member"
"7D60D1F8ADA5910A","electric_bike",2022-10-28 20:42:34,2022-10-28 20:42:34,"Canal St & Adams St","13011",NA,NA,"casual"
"C90DCE07B263E858","electric_bike",2022-10-01 17:01:15,2022-10-01 17:01:15,"Southport Ave & Waveland Ave","13235",NA,NA,"casual"
"75A1231FDB455290","electric_bike",2022-10-14 07:13:37,2022-10-14 07:13:37,"Wood St & Milwaukee Ave","13221",NA,NA,"casual"
